year,series,value,unit,source,method
1913,H_disposal,0.865986782,Gt/yr,haas2020,observed
1914,H_disposal,0.8129574069000001,Gt/yr,haas2020,observed
1915,H_disposal,0.8210226185,Gt/yr,haas2020,observed
1916,H_disposal,0.8725076627,Gt/yr,haas2020,observed
1917,H_disposal,0.8940573053,Gt/yr,haas2020,observed
1918,H_disposal,0.8840728773,Gt/yr,haas2020,observed
1919,H_disposal,0.8296251453,Gt/yr,haas2020,observed
1920,H_disposal,0.8735049212,Gt/yr,haas2020,observed
1921,H_disposal,0.794730114,Gt/yr,haas2020,observed
1922,H_disposal,0.8676932635,Gt/yr,haas2020,observed
1923,H_disposal,0.9432499707,Gt/yr,haas2020,observed
1924,H_disposal,0.9721416941,Gt/yr,haas2020,observed
1925,H_disposal,1.0199133840999999,Gt/yr,haas2020,observed
1926,H_disposal,1.0368159165000002,Gt/yr,haas2020,observed
1927,H_disposal,1.0808226837000001,Gt/yr,haas2020,observed
1928,H_disposal,1.1406436427,Gt/yr,haas2020,observed
1929,H_disposal,1.1853926404,Gt/yr,haas2020,observed
1930,H_disposal,1.1450937949000002,Gt/yr,haas2020,observed
1931,H_disposal,1.0628050868,Gt/yr,haas2020,observed
1932,H_disposal,0.980413094,Gt/yr,haas2020,observed
1933,H_disposal,1.0247401378999998,Gt/yr,haas2020,observed
1934,H_disposal,1.1086998302,Gt/yr,haas2020,observed
1935,H_disposal,1.1692234917,Gt/yr,haas2020,observed
1936,H_disposal,1.2617412591,Gt/yr,haas2020,observed
1937,H_disposal,1.3684273407999998,Gt/yr,haas2020,observed
1938,H_disposal,1.3059131106000001,Gt/yr,haas2020,observed
1939,H_disposal,1.3844283110000002,Gt/yr,haas2020,observed
1940,H_disposal,1.4719412523000002,Gt/yr,haas2020,observed
1941,H_disposal,1.5221973703,Gt/yr,haas2020,observed
1942,H_disposal,1.5135964308,Gt/yr,haas2020,observed
1943,H_disposal,1.5503472862,Gt/yr,haas2020,observed
1944,H_disposal,1.5043446917,Gt/yr,haas2020,observed
1945,H_disposal,1.4050499233,Gt/yr,haas2020,observed
1946,H_disposal,1.4241426659,Gt/yr,haas2020,observed
1947,H_disposal,1.5384719906,Gt/yr,haas2020,observed
1948,H_disposal,1.629125636,Gt/yr,haas2020,observed
1949,H_disposal,1.6406787872000002,Gt/yr,haas2020,observed
1950,H_disposal,1.7401909041999999,Gt/yr,haas2020,observed
1951,H_disposal,1.842870188,Gt/yr,haas2020,observed
1952,H_disposal,1.903959835,Gt/yr,haas2020,observed
1953,H_disposal,1.9898045544,Gt/yr,haas2020,observed
1954,H_disposal,2.0861662854,Gt/yr,haas2020,observed
1955,H_disposal,2.1731029483,Gt/yr,haas2020,observed
1956,H_disposal,2.2875650949999997,Gt/yr,haas2020,observed
1957,H_disposal,2.3846370626,Gt/yr,haas2020,observed
1958,H_disposal,2.3973635237,Gt/yr,haas2020,observed
1959,H_disposal,2.5421522788999997,Gt/yr,haas2020,observed
1960,H_disposal,2.7138848261,Gt/yr,haas2020,observed
1961,H_disposal,2.7860626511,Gt/yr,haas2020,observed
1962,H_disposal,2.9043036828,Gt/yr,haas2020,observed
1963,H_disposal,3.0927894257000004,Gt/yr,haas2020,observed
1964,H_disposal,3.2603891437,Gt/yr,haas2020,observed
1965,H_disposal,3.3907172261,Gt/yr,haas2020,observed
1966,H_disposal,3.5364065955,Gt/yr,haas2020,observed
1967,H_disposal,3.6523711652,Gt/yr,haas2020,observed
1968,H_disposal,3.8508462733,Gt/yr,haas2020,observed
1969,H_disposal,4.0294542326,Gt/yr,haas2020,observed
1970,H_disposal,4.2891571308,Gt/yr,haas2020,observed
1971,H_disposal,4.4268383352,Gt/yr,haas2020,observed
1972,H_disposal,4.5898306647,Gt/yr,haas2020,observed
1973,H_disposal,4.8216912455,Gt/yr,haas2020,observed
1974,H_disposal,5.0452941848999995,Gt/yr,haas2020,observed
1975,H_disposal,5.1769047543,Gt/yr,haas2020,observed
1976,H_disposal,5.351142256499999,Gt/yr,haas2020,observed
1977,H_disposal,5.496389414599999,Gt/yr,haas2020,observed
1978,H_disposal,5.692810108,Gt/yr,haas2020,observed
1979,H_disposal,5.8894813643,Gt/yr,haas2020,observed
1980,H_disposal,6.0542373369,Gt/yr,haas2020,observed
1981,H_disposal,6.1269116646,Gt/yr,haas2020,observed
1982,H_disposal,6.1373901921,Gt/yr,haas2020,observed
1983,H_disposal,6.2047073068000005,Gt/yr,haas2020,observed
1984,H_disposal,6.516845838,Gt/yr,haas2020,observed
1985,H_disposal,6.7069804073,Gt/yr,haas2020,observed
1986,H_disposal,6.8682807138,Gt/yr,haas2020,observed
1987,H_disposal,7.1102062006999995,Gt/yr,haas2020,observed
1988,H_disposal,7.4924883246,Gt/yr,haas2020,observed
1989,H_disposal,7.7536891326,Gt/yr,haas2020,observed
1990,H_disposal,7.8616018508000005,Gt/yr,haas2020,observed
1991,H_disposal,7.9286275845,Gt/yr,haas2020,observed
1992,H_disposal,7.9794317285,Gt/yr,haas2020,observed
1993,H_disposal,8.0781604745,Gt/yr,haas2020,observed
1994,H_disposal,8.3037972229,Gt/yr,haas2020,observed
1995,H_disposal,8.7328940602,Gt/yr,haas2020,observed
1996,H_disposal,8.9908500113,Gt/yr,haas2020,observed
1997,H_disposal,9.1950144669,Gt/yr,haas2020,observed
1998,H_disposal,9.448830065,Gt/yr,haas2020,observed
1999,H_disposal,9.8102571786,Gt/yr,haas2020,observed
2000,H_disposal,10.0515509605,Gt/yr,haas2020,observed
2001,H_disposal,10.3278832967,Gt/yr,haas2020,observed
2002,H_disposal,10.679428418299999,Gt/yr,haas2020,observed
2003,H_disposal,10.9995768741,Gt/yr,haas2020,observed
2004,H_disposal,11.529201588,Gt/yr,haas2020,observed
2005,H_disposal,12.268286855,Gt/yr,haas2020,observed
2006,H_disposal,12.838705452,Gt/yr,haas2020,observed
2007,H_disposal,13.553002031,Gt/yr,haas2020,observed
2008,H_disposal,14.065923552000001,Gt/yr,haas2020,observed
2009,H_disposal,14.462746433,Gt/yr,haas2020,observed
2010,H_disposal,15.20955893,Gt/yr,haas2020,observed
2011,H_disposal,16.247348281999997,Gt/yr,haas2020,observed
2012,H_disposal,16.760797913,Gt/yr,haas2020,observed
2013,H_disposal,17.474721309,Gt/yr,haas2020,observed
2014,H_disposal,18.167040655,Gt/yr,haas2020,observed
2015,H_disposal,18.622790794,Gt/yr,haas2020,observed
1900,K,10.629329276886386,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1901,K,10.908117177448531,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1902,K,11.20064008865694,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1903,K,11.49608797259224,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1904,K,11.803292979565192,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1905,K,12.106325631477892,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1906,K,12.422529784038105,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1907,K,12.771807744594383,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1908,K,13.12151832155396,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1909,K,13.442573186092927,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1910,K,13.8010957757785,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1911,K,14.156846900637694,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1912,K,14.525825197278875,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1913,K,14.908516990936825,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1914,K,15.298041044424464,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1915,K,15.629228519918774,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1916,K,15.954785240649024,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1917,K,16.324850496804537,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1918,K,16.661243264249055,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1919,K,16.98322094539569,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1920,K,17.291802312180984,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1921,K,17.592174584126568,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1922,K,17.88296022713819,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1923,K,18.222762741741352,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1924,K,18.59021488669881,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1925,K,18.993773392193305,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1926,K,19.41911526794776,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1927,K,19.86290730469832,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1928,K,20.320089940364756,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1929,K,20.79442465281942,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1930,K,21.29737482214012,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1931,K,21.728443944839107,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1932,K,22.091389754295697,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1933,K,22.38138286358522,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1934,K,22.677000769879445,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1935,K,23.01301212873267,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1936,K,23.399139586084623,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1937,K,23.832531416763377,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1938,K,24.313104217009133,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1939,K,24.776302669531912,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1940,K,25.3002403281928,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1941,K,25.84254674128071,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1942,K,26.43701094682731,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1943,K,27.056120530152103,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1944,K,27.7024146011193,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1945,K,28.34568255285178,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1946,K,28.85387329977916,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1947,K,29.24630832435484,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1948,K,29.62501187670172,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1949,K,30.054306948198587,trillion 2011 intl USD,maddison2023+pwt1001,reconstructed
1950,K,30.4988364671317,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1951,K,31.681529298050656,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1952,K,30.981886909448946,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1953,K,32.31010401899055,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1954,K,33.8276642156057,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1955,K,35.493614991615594,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1956,K,37.502723363202094,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1957,K,39.19730758095678,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1958,K,40.95750110547081,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1959,K,42.46818819772976,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1960,K,44.60963232204372,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1961,K,46.98905159076204,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1962,K,48.99877627907005,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1963,K,51.03228895078236,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1964,K,54.26439032610122,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1965,K,57.15174772972697,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1966,K,60.2003254181729,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1967,K,63.11196165783629,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1968,K,66.3645420947567,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1969,K,69.66339467570184,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1970,K,72.33702959448904,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1971,K,75.2215132591074,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1972,K,77.66550314769299,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1973,K,80.48578017739574,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1974,K,82.92813824585615,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1975,K,86.18259657008635,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1976,K,89.87026024108366,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1977,K,94.128393510213,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1978,K,98.55974275101954,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1979,K,102.920465790545,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1980,K,106.729926085659,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1981,K,110.58710513338976,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1982,K,113.84232474028096,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1983,K,115.92776214580157,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1984,K,118.97197966780436,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1985,K,122.41395893206004,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1986,K,126.79354230216585,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1987,K,130.44936683810087,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1988,K,135.14109452578688,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1989,K,140.9442594153667,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1990,K,152.2076009199134,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1991,K,159.78548433644056,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1992,K,165.9495693751498,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1993,K,175.6407571774531,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1994,K,184.5746912192495,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1995,K,191.2429639765768,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1996,K,197.0451750431933,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1997,K,201.17188619784335,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1998,K,204.81164089705464,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1999,K,206.8191690257057,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2000,K,208.8008122607685,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2001,K,213.1132063835603,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2002,K,217.3641853731673,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2003,K,227.6549003976058,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2004,K,239.4513874062702,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2005,K,247.6494590341332,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2006,K,267.16022735630173,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2007,K,287.5197006785925,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2008,K,309.3776994927944,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2009,K,334.9966319692052,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2010,K,353.047448723287,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2011,K,366.2333777806229,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2012,K,382.07342988010254,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2013,K,404.923551654392,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2014,K,427.1104700596424,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2015,K,448.1526107603633,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2016,K,467.84508847860513,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2017,K,478.0218593012185,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2018,K,500.5309453072692,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2019,K,524.7873584205164,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
2020,K,533.6325306800993,trillion 2011 intl USD,maddison2023+pwt1001,aggregated
1900,MK,35.60524415,Gt,krausmann2018,observed
1901,MK,36.0792218,Gt,krausmann2018,observed
1902,MK,36.55821837,Gt,krausmann2018,observed
1903,MK,37.05718937,Gt,krausmann2018,observed
1904,MK,37.5628579,Gt,krausmann2018,observed
1905,MK,38.11411095,Gt,krausmann2018,observed
1906,MK,38.6714584,Gt,krausmann2018,observed
1907,MK,39.2614521,Gt,krausmann2018,observed
1908,MK,39.86494835,Gt,krausmann2018,observed
1909,MK,40.50403969,Gt,krausmann2018,observed
1910,MK,41.15230489,Gt,krausmann2018,observed
1911,MK,41.79638252,Gt,krausmann2018,observed
1912,MK,42.46025319,Gt,krausmann2018,observed
1913,MK,43.14917067,Gt,krausmann2018,observed
1914,MK,43.78211545,Gt,krausmann2018,observed
1915,MK,44.38289789,Gt,krausmann2018,observed
1916,MK,44.99683881,Gt,krausmann2018,observed
1917,MK,45.57035199,Gt,krausmann2018,observed
1918,MK,46.15189012,Gt,krausmann2018,observed
1919,MK,46.63461682,Gt,krausmann2018,observed
1920,MK,47.18794926,Gt,krausmann2018,observed
1921,MK,47.71371557,Gt,krausmann2018,observed
1922,MK,48.34343901,Gt,krausmann2018,observed
1923,MK,49.00599709,Gt,krausmann2018,observed
1924,MK,49.75464794,Gt,krausmann2018,observed
1925,MK,50.56611264,Gt,krausmann2018,observed
1926,MK,51.44717435,Gt,krausmann2018,observed
1927,MK,52.40801943,Gt,krausmann2018,observed
1928,MK,53.39561082,Gt,krausmann2018,observed
1929,MK,54.42932612,Gt,krausmann2018,observed
1930,MK,55.42650605,Gt,krausmann2018,observed
1931,MK,56.36188329,Gt,krausmann2018,observed
1932,MK,57.18800249,Gt,krausmann2018,observed
1933,MK,58.01938409,Gt,krausmann2018,observed
1934,MK,58.96060416,Gt,krausmann2018,observed
1935,MK,59.95008298,Gt,krausmann2018,observed
1936,MK,60.99613575,Gt,krausmann2018,observed
1937,MK,62.23944494,Gt,krausmann2018,observed
1938,MK,63.49346808,Gt,krausmann2018,observed
1939,MK,64.81690905,Gt,krausmann2018,observed
1940,MK,66.13005207,Gt,krausmann2018,observed
1941,MK,67.51383669,Gt,krausmann2018,observed
1942,MK,68.85560639,Gt,krausmann2018,observed
1943,MK,70.1759406,Gt,krausmann2018,observed
1944,MK,71.44425124,Gt,krausmann2018,observed
1945,MK,72.67535398,Gt,krausmann2018,observed
1946,MK,74.11274361,Gt,krausmann2018,observed
1947,MK,75.77802632,Gt,krausmann2018,observed
1948,MK,77.63957207,Gt,krausmann2018,observed
1949,MK,79.68769091,Gt,krausmann2018,observed
1950,MK,82.02572453,Gt,krausmann2018,observed
1951,MK,84.61641115,Gt,krausmann2018,observed
1952,MK,87.41664091,Gt,krausmann2018,observed
1953,MK,90.39209242,Gt,krausmann2018,observed
1954,MK,93.64238871,Gt,krausmann2018,observed
1955,MK,97.0759443,Gt,krausmann2018,observed
1956,MK,100.8306266,Gt,krausmann2018,observed
1957,MK,104.7888345,Gt,krausmann2018,observed
1958,MK,108.9531186,Gt,krausmann2018,observed
1959,MK,113.4452295,Gt,krausmann2018,observed
1960,MK,118.2876748,Gt,krausmann2018,observed
1961,MK,123.4265201,Gt,krausmann2018,observed
1962,MK,128.8910081,Gt,krausmann2018,observed
1963,MK,134.7133277,Gt,krausmann2018,observed
1964,MK,141.0868563,Gt,krausmann2018,observed
1965,MK,147.8153137,Gt,krausmann2018,observed
1966,MK,155.1356903,Gt,krausmann2018,observed
1967,MK,162.4946492,Gt,krausmann2018,observed
1968,MK,170.4633324,Gt,krausmann2018,observed
1969,MK,178.7468139,Gt,krausmann2018,observed
1970,MK,187.8191861,Gt,krausmann2018,observed
1971,MK,196.9922258,Gt,krausmann2018,observed
1972,MK,207.4040516,Gt,krausmann2018,observed
1973,MK,218.1509481,Gt,krausmann2018,observed
1974,MK,229.0763115,Gt,krausmann2018,observed
1975,MK,239.5264085,Gt,krausmann2018,observed
1976,MK,249.9505266,Gt,krausmann2018,observed
1977,MK,260.6095128,Gt,krausmann2018,observed
1978,MK,271.744894,Gt,krausmann2018,observed
1979,MK,283.1896233,Gt,krausmann2018,observed
1980,MK,294.5070663,Gt,krausmann2018,observed
1981,MK,305.1775736,Gt,krausmann2018,observed
1982,MK,315.4915198,Gt,krausmann2018,observed
1983,MK,325.8412944,Gt,krausmann2018,observed
1984,MK,336.6893783,Gt,krausmann2018,observed
1985,MK,347.614282,Gt,krausmann2018,observed
1986,MK,358.9926333,Gt,krausmann2018,observed
1987,MK,370.9090472,Gt,krausmann2018,observed
1988,MK,383.8058409,Gt,krausmann2018,observed
1989,MK,396.1545388,Gt,krausmann2018,observed
1990,MK,408.3964376,Gt,krausmann2018,observed
1991,MK,421.7931645,Gt,krausmann2018,observed
1992,MK,435.1348274,Gt,krausmann2018,observed
1993,MK,449.8678576,Gt,krausmann2018,observed
1994,MK,465.2940164,Gt,krausmann2018,observed
1995,MK,482.5337584,Gt,krausmann2018,observed
1996,MK,499.614954,Gt,krausmann2018,observed
1997,MK,517.0800316,Gt,krausmann2018,observed
1998,MK,535.262777,Gt,krausmann2018,observed
1999,MK,553.7551827,Gt,krausmann2018,observed
2000,MK,572.573378,Gt,krausmann2018,observed
2001,MK,591.1931117,Gt,krausmann2018,observed
2002,MK,609.8890756,Gt,krausmann2018,observed
2003,MK,630.0843633,Gt,krausmann2018,observed
2004,MK,651.5564318,Gt,krausmann2018,observed
2005,MK,674.0892348,Gt,krausmann2018,observed
2006,MK,698.6737359,Gt,krausmann2018,observed
2007,MK,724.370936,Gt,krausmann2018,observed
2008,MK,749.6552391,Gt,krausmann2018,observed
2009,MK,775.70772,Gt,krausmann2018,observed
2010,MK,803.3874067,Gt,krausmann2018,observed
2011,MK,833.4031519,Gt,krausmann2018,observed
2012,MK,864.0753459,Gt,krausmann2018,observed
2013,MK,896.0151036,Gt,krausmann2018,observed
2014,MK,928.3383179,Gt,krausmann2018,observed
2015,MK,959.6117808,Gt,krausmann2018,observed
1900,N,7.281262027,Gt/yr,krausmann2018,observed
1901,N,7.402502529,Gt/yr,krausmann2018,observed
1902,N,7.501325273,Gt/yr,krausmann2018,observed
1903,N,7.691972084,Gt/yr,krausmann2018,observed
1904,N,7.779274113,Gt/yr,krausmann2018,observed
1905,N,7.971786085,Gt/yr,krausmann2018,observed
1906,N,8.136722568,Gt/yr,krausmann2018,observed
1907,N,8.396613628,Gt/yr,krausmann2018,observed
1908,N,8.406813134,Gt/yr,krausmann2018,observed
1909,N,8.587699931,Gt/yr,krausmann2018,observed
1910,N,8.747124079,Gt/yr,krausmann2018,observed
1911,N,8.857435956,Gt/yr,krausmann2018,observed
1912,N,9.059822328,Gt/yr,krausmann2018,observed
1913,N,9.301464763,Gt/yr,krausmann2018,observed
1914,N,9.111423404,Gt/yr,krausmann2018,observed
1915,N,9.14294769,Gt/yr,krausmann2018,observed
1916,N,9.380735227,Gt/yr,krausmann2018,observed
1917,N,9.509155965,Gt/yr,krausmann2018,observed
1918,N,9.554500509,Gt/yr,krausmann2018,observed
1919,N,9.294377385,Gt/yr,krausmann2018,observed
1920,N,9.683709204,Gt/yr,krausmann2018,observed
1921,N,9.431403358,Gt/yr,krausmann2018,observed
1922,N,9.7751722,Gt/yr,krausmann2018,observed
1923,N,10.14775122,Gt/yr,krausmann2018,observed
1924,N,10.32363582,Gt/yr,krausmann2018,observed
1925,N,10.52186014,Gt/yr,krausmann2018,observed
1926,N,10.6813256,Gt/yr,krausmann2018,observed
1927,N,10.98647892,Gt/yr,krausmann2018,observed
1928,N,11.29296211,Gt/yr,krausmann2018,observed
1929,N,11.4558046,Gt/yr,krausmann2018,observed
1930,N,11.30461227,Gt/yr,krausmann2018,observed
1931,N,11.01882162,Gt/yr,krausmann2018,observed
1932,N,10.71308999,Gt/yr,krausmann2018,observed
1933,N,10.87947286,Gt/yr,krausmann2018,observed
1934,N,11.256925,Gt/yr,krausmann2018,observed
1935,N,11.49833958,Gt/yr,krausmann2018,observed
1936,N,11.85146005,Gt/yr,krausmann2018,observed
1937,N,12.33367145,Gt/yr,krausmann2018,observed
1938,N,12.16295606,Gt/yr,krausmann2018,observed
1939,N,12.53721815,Gt/yr,krausmann2018,observed
1940,N,12.84606239,Gt/yr,krausmann2018,observed
1941,N,13.08400292,Gt/yr,krausmann2018,observed
1942,N,13.09770308,Gt/yr,krausmann2018,observed
1943,N,13.22306292,Gt/yr,krausmann2018,observed
1944,N,13.15016896,Gt/yr,krausmann2018,observed
1945,N,12.64295712,Gt/yr,krausmann2018,observed
1946,N,13.05343476,Gt/yr,krausmann2018,observed
1947,N,13.69404957,Gt/yr,krausmann2018,observed
1948,N,14.15370607,Gt/yr,krausmann2018,observed
1949,N,14.33128488,Gt/yr,krausmann2018,observed
1950,N,14.98945685,Gt/yr,krausmann2018,observed
1951,N,15.63922635,Gt/yr,krausmann2018,observed
1952,N,16.08032553,Gt/yr,krausmann2018,observed
1953,N,16.50993427,Gt/yr,krausmann2018,observed
1954,N,17.05367874,Gt/yr,krausmann2018,observed
1955,N,17.70593459,Gt/yr,krausmann2018,observed
1956,N,18.45553898,Gt/yr,krausmann2018,observed
1957,N,19.01734689,Gt/yr,krausmann2018,observed
1958,N,19.53526918,Gt/yr,krausmann2018,observed
1959,N,20.34125246,Gt/yr,krausmann2018,observed
1960,N,21.27379464,Gt/yr,krausmann2018,observed
1961,N,21.82592137,Gt/yr,krausmann2018,observed
1962,N,22.67795252,Gt/yr,krausmann2018,observed
1963,N,23.68982223,Gt/yr,krausmann2018,observed
1964,N,25.05214418,Gt/yr,krausmann2018,observed
1965,N,25.6279301,Gt/yr,krausmann2018,observed
1966,N,26.98654478,Gt/yr,krausmann2018,observed
1967,N,27.50298139,Gt/yr,krausmann2018,observed
1968,N,28.82397113,Gt/yr,krausmann2018,observed
1969,N,29.61849955,Gt/yr,krausmann2018,observed
1970,N,31.19700793,Gt/yr,krausmann2018,observed
1971,N,31.99215635,Gt/yr,krausmann2018,observed
1972,N,33.64892248,Gt/yr,krausmann2018,observed
1973,N,34.98198897,Gt/yr,krausmann2018,observed
1974,N,35.59786317,Gt/yr,krausmann2018,observed
1975,N,35.45574613,Gt/yr,krausmann2018,observed
1976,N,36.29020995,Gt/yr,krausmann2018,observed
1977,N,37.03497017,Gt/yr,krausmann2018,observed
1978,N,38.21873715,Gt/yr,krausmann2018,observed
1979,N,39.10850908,Gt/yr,krausmann2018,observed
1980,N,39.16208093,Gt/yr,krausmann2018,observed
1981,N,38.86754172,Gt/yr,krausmann2018,observed
1982,N,39.07552347,Gt/yr,krausmann2018,observed
1983,N,39.16888236,Gt/yr,krausmann2018,observed
1984,N,40.92896959,Gt/yr,krausmann2018,observed
1985,N,41.42160956,Gt/yr,krausmann2018,observed
1986,N,42.43057199,Gt/yr,krausmann2018,observed
1987,N,43.51615831,Gt/yr,krausmann2018,observed
1988,N,45.26677682,Gt/yr,krausmann2018,observed
1989,N,45.62795922,Gt/yr,krausmann2018,observed
1990,N,45.9620898,Gt/yr,krausmann2018,observed
1991,N,46.94918438,Gt/yr,krausmann2018,observed
1992,N,47.06854788,Gt/yr,krausmann2018,observed
1993,N,48.42539901,Gt/yr,krausmann2018,observed
